Brigham Young University,['https://lifesciences.byu.edu/plant-and-wildlife-sciences'],['https://lifesciences.byu.edu/plant-and-wildlife-sciences'],"['INVALID', 'https://chem.byu.edu']","['INVALID', 'https://biology.byu.edu']","['INVALID', 'https://statistics.byu.edu', 'INVALID', 'https://biology.byu.edu']","['INVALID', 'https://pdbio.byu.edu']","['INVALID', 'https://biology.byu.edu', 'https://lifesciences.byu.edu/public-health']","['INVALID', 'https://mmbio.byu.edu']","['INVALID', 'https://mmbio.byu.edu']","['INVALID', 'https://mmbio.byu.edu']","['INVALID', 'https://neuroscience.byu.edu']",,"['INVALID', 'https://pdbio.byu.edu', 'INVALID', 'https://cancer.byu.edu']","['INVALID', 'https://cs.byu.edu']",,,"['INVALID', 'https://che.byu.edu']","['INVALID', 'https://cce.byu.edu']","['INVALID', 'https://ece.byu.edu']",,,"['INVALID', 'https://me.byu.edu']","['INVALID', 'https://geology.byu.edu']",,"['INVALID', 'https://nursing.byu.edu']",,['https://lifesciences.byu.edu/public-health'],"['INVALID', 'https://acme.byu.edu']","['INVALID', 'https://math.byu.edu']","['INVALID', 'https://statistics.byu.edu']","['INVALID', 'https://physics.byu.edu']","['INVALID', 'https://chem.byu.edu']","['INVALID', 'https://physics.byu.edu']","['INVALID', 'https://psychology.byu.edu']","['INVALID', 'https://cpse.byu.edu']","['INVALID', 'https://psychology.byu.edu']","['INVALID', 'https://anthropology.byu.edu']","['INVALID', 'https://economics.byu.edu']","['INVALID', 'https://politicalscience.byu.edu']",,"['INVALID', 'https://sociology.byu.edu']","['INVALID', 'https://marriott.byu.edu']",['https://education.byu.edu/edlf'],['https://education.byu.edu/research'],"['INVALID', 'https://education.byu.edu/ste']","['INVALID', 'https://education.byu.edu']","['INVALID', 'https://english.byu.edu']","['INVALID', 'https://cls.byu.edu']","['INVALID', 'https://history.byu.edu']","['INVALID', 'https://philosophy.byu.edu', 'INVALID', 'https://religion.byu.edu']","['INVALID', 'https://music.byu.edu', 'INVALID', 'https://tma.byu.edu', 'INVALID', 'https://dance.byu.edu']","['INVALID', 'https://comms.byu.edu']","['INVALID', 'https://mpa.byu.edu', 'INVALID', 'https://socialwork.byu.edu']"
Brown University,,['https://ibes.brown.edu/people'],"['INVALID', 'https://www.brown.edu/academics/molecular-biology-cell-biology-and-biochemistry/people', 'https://www.brown.edu/academics/molecular-pharmacology-physiology-and-biotechnology/people']","['INVALID', 'https://biomed.brown.edu/people']","['https://ccmb.brown.edu/people', 'https://www.brown.edu/academics/public-health/biostatistics/people']","['INVALID', 'https://www.brown.edu/academics/molecular-biology-cell-biology-and-biochemistry/people', 'INVALID', 'https://www.brown.edu/academics/pathology-and-laboratory-medicine/people']","['https://www.brown.edu/academics/ecology-and-evolutionary-biology/people', 'https://www.brown.edu/academics/public-health/epidemiology/people']","['https://ccmb.brown.edu/people', 'INVALID', 'https://www.brown.edu/academics/molecular-biology-cell-biology-and-biochemistry/people']","['INVALID', 'https://www.brown.edu/academics/molecular-microbiology-and-immunology/people']","['INVALID', 'https://www.brown.edu/academics/molecular-biology-cell-biology-and-biochemistry/people']","['https://www.brown.edu/academics/neuroscience/people', 'https://carney.brown.edu/people']",['https://www.brown.edu/academics/molecular-pharmacology-physiology-and-biotechnology/people'],"['https://www.brown.edu/academics/molecular-pharmacology-physiology-and-biotechnology/people', 'INVALID', 'https://www.brown.edu/academics/pathology-and-laboratory-medicine/people', 'INVALID', 'https://cancer.brown.edu/people']",['https://cs.brown.edu/people/'],,['https://engineering.brown.edu/people'],['https://engineering.brown.edu/people'],,['https://engineering.brown.edu/people'],,['https://engineering.brown.edu/people'],['https://engineering.brown.edu/people'],['https://deeps.brown.edu/people'],"['https://deeps.brown.edu/people', 'https://ibes.brown.edu/people']",,,"['INVALID', 'https://sph.brown.edu/people']",['https://www.brown.edu/academics/applied-mathematics/people'],['https://www.brown.edu/academics/mathematics/people'],['https://www.brown.edu/academics/public-health/biostatistics/people'],,['https://www.brown.edu/academics/chemistry/people'],['https://www.brown.edu/academics/physics/people'],,,['https://www.brown.edu/academics/cognitive-linguistic-psychological-sciences/people'],"['INVALID', 'https://anthropology.brown.edu/people']",['https://economics.brown.edu/people'],"['INVALID', 'https://politicalscience.brown.edu/people']",['https://watson.brown.edu/public-policy/people'],"['https://sociology.brown.edu/people', 'https://pstc.brown.edu/people']",,['https://education.brown.edu/people'],['https://education.brown.edu/people'],['https://education.brown.edu/people'],['https://education.brown.edu/people'],['https://www.brown.edu/academics/english/people'],"['https://www.brown.edu/academics/comparative-literature/people', 'https://www.brown.edu/academics/hispanic-studies/people']",['https://history.brown.edu/people'],"['https://philosophy.brown.edu/people', 'https://religious-studies.brown.edu/people']","['https://music.brown.edu/people', 'https://taps.brown.edu/people']",['https://www.brown.edu/academics/modern-culture-and-media/people'],['https://watson.brown.edu/people']
California Institute of Technology,,,"['INVALID', 'https://www.bmb.caltech.edu/people']","['INVALID', 'https://www.biology.caltech.edu/people']",,,,,,,"['https://www.cns.caltech.edu/people', 'https://neuroscience.caltech.edu/people']",,,"['INVALID', 'https://www.cms.caltech.edu/people']",['https://www.galcit.caltech.edu/people'],"['INVALID', 'https://www.bbe.caltech.edu/people']","['INVALID', 'https://www.che.caltech.edu/people']","['https://www.mce.caltech.edu/people', 'https://www.ese.caltech.edu/people']","['INVALID', 'https://www.ece.caltech.edu/people']",,['https://www.matsci.caltech.edu/people'],['https://www.mce.caltech.edu/people'],['https://www.gps.caltech.edu/people'],['https://www.ese.caltech.edu/people'],,,,"['INVALID', 'https://www.cms.caltech.edu/people']","['INVALID', 'https://www.math.caltech.edu/people']","['INVALID', 'https://www.cms.caltech.edu/people']",['https://www.astro.caltech.edu/people'],"['INVALID', 'https://www.chemistry.caltech.edu/people']","['INVALID', 'https://www.physics.caltech.edu/people']",,,,,['https://www.hss.caltech.edu/people'],['https://www.hss.caltech.edu/people'],,,,,,,,['https://www.hss.caltech.edu/people'],['https://www.hss.caltech.edu/people'],['https://www.hss.caltech.edu/people'],['https://www.hss.caltech.edu/people'],,,
Carnegie Mellon University,,,"['INVALID', 'https://www.cmu.edu/mcs/bio/people/faculty.html', 'INVALID', 'https://www.cmu.edu/mcs/chemistry/people/faculty.html']","['INVALID', 'https://www.cmu.edu/mcs/bio/people/faculty.html']","['https://www.cmu.edu/cbd/people/faculty.html', 'INVALID', 'https://www.cmu.edu/dietrich/statistics-datascience/people/faculty.html']","['INVALID', 'https://www.cmu.edu/mcs/bio/people/faculty.html']","['INVALID', 'https://www.cmu.edu/mcs/bio/people/faculty.html']","['https://www.cmu.edu/cbd/people/faculty.html', 'INVALID', 'https://www.cmu.edu/mcs/bio/people/faculty.html']","['INVALID', 'https://www.cmu.edu/mcs/bio/people/faculty.html']","['INVALID', 'https://www.cmu.edu/mcs/bio/people/faculty.html']","['INVALID', 'https://www.cmu.edu/neuro/people/index.html']",,,['https://csd.cmu.edu/people/faculty'],,"['INVALID', 'https://www.cmu.edu/bme/people/faculty.html']",['https://cheme.engineering.cmu.edu/directory/faculty.html'],"['INVALID', 'https://www.cmu.edu/cee/people/faculty.html']",['https://www.ece.cmu.edu/directory/faculty.html'],,['https://mse.engineering.cmu.edu/directory/faculty.html'],['https://www.meche.engineering.cmu.edu/directory/faculty.html'],,,,,,"['INVALID', 'https://www.math.cmu.edu/people/faculty.html']","['INVALID', 'https://www.math.cmu.edu/people/faculty.html']","['INVALID', 'https://www.cmu.edu/dietrich/statistics-datascience/people/faculty.html']",['https://www.cmu.edu/cosmology/people/'],"['INVALID', 'https://www.cmu.edu/mcs/chemistry/people/faculty.html']","['INVALID', 'https://www.cmu.edu/mcs/physics/people/faculty.html']",,,"['INVALID', 'https://www.cmu.edu/dietrich/psychology/people/faculty.html']",,"['INVALID', 'https://www.cmu.edu/tepper/faculty-and-research/academic-areas/economics/index.html']","['INVALID', 'https://www.cmu.edu/ips/people/index.html']",['https://www.heinz.cmu.edu/faculty-research/profiles'],,"['INVALID', 'https://www.cmu.edu/tepper/faculty-and-research/faculty/index.html']",,,,,"['INVALID', 'https://www.cmu.edu/dietrich/english/people/faculty.html']",['https://www.cmu.edu/dietrich/modlang/people/faculty.html'],"['INVALID', 'https://www.cmu.edu/dietrich/history/people/faculty.html']","['INVALID', 'https://www.cmu.edu/dietrich/philosophy/people/faculty.html']","['https://www.cmu.edu/cfa/music/people/', 'INVALID', 'https://www.cmu.edu/cfa/drama/people/faculty.html']",,['https://www.heinz.cmu.edu/faculty-research/profiles']
Case Western Reserve University,,,"['https://case.edu/medicine/biochemistry/faculty', 'INVALID', 'https://case.edu/medicine/physiology-biophysics/faculty']","['INVALID', 'https://biology.case.edu/people/']","['INVALID', 'https://case.edu/medicine/pqhs/faculty']","['INVALID', 'https://case.edu/medicine/anatomy/faculty']","['INVALID', 'https://biology.case.edu/people/', 'INVALID', 'https://case.edu/medicine/pqhs/faculty']","['INVALID', 'https://case.edu/medicine/genetics-and-genome-sciences/faculty']","['INVALID', 'https://case.edu/medicine/molecular-biology-and-microbiology/faculty', 'https://case.edu/medicine/pathology/faculty']","['INVALID', 'https://case.edu/medicine/molecular-biology-and-microbiology/faculty']","['INVALID', 'https://case.edu/medicine/neurosciences/faculty']",['https://case.edu/medicine/pharmacology/faculty'],"['INVALID', 'https://case.edu/medicine/physiology-biophysics/faculty', 'https://case.edu/medicine/pathology/faculty']","['INVALID', 'https://case.edu/engineering/computer-and-data-sciences/faculty']","['INVALID', 'https://case.edu/engineering/mechanical-and-aerospace-engineering/faculty']","['INVALID', 'https://case.edu/engineering/biomedical-engineering/faculty']","['INVALID', 'https://case.edu/engineering/chemical-and-biomolecular-engineering/faculty']","['INVALID', 'https://case.edu/engineering/civil-and-environmental-engineering/faculty']","['INVALID', 'https://case.edu/engineering/electrical-computer-and-systems-engineering/faculty']",,"['INVALID', 'https://case.edu/engineering/materials-science-and-engineering/faculty']","['INVALID', 'https://case.edu/engineering/mechanical-and-aerospace-engineering/faculty']","['INVALID', 'https://eeps.case.edu/people/']",,"['INVALID', 'https://case.edu/nursing/directory']",,"['INVALID', 'https://case.edu/medicine/pqhs/faculty']","['INVALID', 'https://mathstats.case.edu/people/']","['INVALID', 'https://mathstats.case.edu/people/']","['INVALID', 'https://mathstats.case.edu/people/']","['INVALID', 'https://astronomy.case.edu/people/']","['INVALID', 'https://chemistry.case.edu/department-directory/']",['https://physics.case.edu/people/'],['https://psychsciences.case.edu/people/'],['https://psychsciences.case.edu/people/'],['https://psychsciences.case.edu/people/'],"['INVALID', 'https://anthropology.case.edu/people/']","['INVALID', 'https://economics.case.edu/people/']",['https://politicalscience.case.edu/people/'],,['https://sociology.case.edu/people/'],['https://weatherhead.case.edu/faculty/'],,,,,"['INVALID', 'https://english.case.edu/people/']","['INVALID', 'https://modernlanguages.case.edu/people/']",['https://history.case.edu/people/'],"['https://philosophy.case.edu/people/', 'INVALID', 'https://religion.case.edu/people/']","['https://music.case.edu/people/', 'INVALID', 'https://theater.case.edu/people/']",,"['INVALID', 'https://case.edu/socialwork/faculty-and-staff']"
Clemson University,['https://www.clemson.edu/cafls/departments/agricultural-sciences/'],['https://www.clemson.edu/cafls/departments/forestry-environmental-conservation/'],['https://www.clemson.edu/science/departments/genetics-biochemistry/'],"['INVALID', 'https://www.clemson.edu/science/departments/biological-sciences/']","['https://www.clemson.edu/science/departments/mathematical-sciences/', 'https://www.clemson.edu/science/departments/genetics-biochemistry/']","['INVALID', 'https://www.clemson.edu/science/departments/biological-sciences/']","['INVALID', 'https://www.clemson.edu/science/departments/biological-sciences/', 'INVALID', 'https://www.clemson.edu/cbshs/departments/public-health-sciences/']",['https://www.clemson.edu/science/departments/genetics-biochemistry/'],"['INVALID', 'https://www.clemson.edu/science/departments/biological-sciences/']",['https://www.clemson.edu/science/departments/genetics-biochemistry/'],"['https://www.clemson.edu/cbshs/departments/psychology/', 'INVALID', 'https://www.clemson.edu/science/departments/biological-sciences/']",,,['https://www.clemson.edu/cecas/departments/computing/'],,['https://www.clemson.edu/cecas/departments/bioe/'],['https://www.clemson.edu/cecas/departments/chbe/'],"['https://www.clemson.edu/cecas/departments/ce/', 'https://www.clemson.edu/cecas/departments/eees/']",['https://www.clemson.edu/cecas/departments/ece/'],['https://www.clemson.edu/cecas/departments/ie/'],['https://www.clemson.edu/cecas/departments/mse/'],['https://www.clemson.edu/cecas/departments/me/'],['https://www.clemson.edu/cecas/departments/eees/'],,['https://www.clemson.edu/cbshs/departments/nursing/'],,"['INVALID', 'https://www.clemson.edu/cbshs/departments/public-health-sciences/']",['https://www.clemson.edu/science/departments/mathematical-sciences/'],['https://www.clemson.edu/science/departments/mathematical-sciences/'],['https://www.clemson.edu/science/departments/mathematical-sciences/'],['https://www.clemson.edu/science/departments/physics-astronomy/'],['https://www.clemson.edu/science/departments/chemistry/'],['https://www.clemson.edu/science/departments/physics-astronomy/'],,['https://www.clemson.edu/cbshs/departments/psychology/'],['https://www.clemson.edu/cbshs/departments/psychology/'],"['INVALID', 'https://www.clemson.edu/cbshs/departments/sociology/']",['https://www.clemson.edu/business/departments/economics/'],['https://www.clemson.edu/cbshs/departments/political-science/'],['https://www.clemson.edu/cbshs/departments/political-science/'],"['INVALID', 'https://www.clemson.edu/cbshs/departments/sociology/']","['https://www.clemson.edu/business/departments/management/', 'https://www.clemson.edu/business/departments/marketing/']","['INVALID', 'https://www.clemson.edu/education/academics/departments/education-human-development/']","['INVALID', 'https://www.clemson.edu/education/academics/departments/teaching-learning/']","['INVALID', 'https://www.clemson.edu/education/academics/departments/teaching-learning/']","['INVALID', 'https://www.clemson.edu/education/academics/departments/education-human-development/']","['INVALID', 'https://www.clemson.edu/caah/departments/english/']","['INVALID', 'https://www.clemson.edu/caah/departments/languages/']","['INVALID', 'https://www.clemson.edu/caah/departments/history/']","['INVALID', 'https://www.clemson.edu/caah/departments/philosophy-religion/']","['INVALID', 'https://www.clemson.edu/caah/departments/performing-arts/']",['https://www.clemson.edu/cbshs/departments/communication/'],"['https://www.clemson.edu/cbshs/departments/political-science/', 'https://www.clemson.edu/cbshs/departments/prtm/']"
Colorado School of Mines,,,,"['INVALID', 'https://qbe.mines.edu/directory/']","['INVALID', 'https://qbe.mines.edu/directory/']",,,,,,,,,"['INVALID', 'https://cs.mines.edu/directory/']",,"['INVALID', 'https://qbe.mines.edu/directory/']","['INVALID', 'https://cbe.mines.edu/directory/', 'INVALID', 'https://petroleum.mines.edu/directory/']","['INVALID', 'https://cee.mines.edu/directory/']","['INVALID', 'https://electrical.mines.edu/directory/', 'INVALID', 'https://cs.mines.edu/directory/']",,"['INVALID', 'https://mme.mines.edu/directory/', 'INVALID', 'https://mining.mines.edu/directory/']","['INVALID', 'https://mechanical.mines.edu/directory/']","['INVALID', 'https://geology.mines.edu/directory/', 'INVALID', 'https://geophysics.mines.edu/directory/']",,,,,"['INVALID', 'https://ams.mines.edu/directory/']","['INVALID', 'https://ams.mines.edu/directory/']","['INVALID', 'https://ams.mines.edu/directory/']",,"['INVALID', 'https://chemistry.mines.edu/directory/']","['INVALID', 'https://physics.mines.edu/directory/']",,,,,"['INVALID', 'https://economics.mines.edu/directory/']",,,,"['INVALID', 'https://economics.mines.edu/directory/']",,,,,,,,,,,
Colorado State University-Fort Collins,['https://agsci.colostate.edu/directory/'],['https://warnercnr.colostate.edu/directory/'],['https://www.bmb.colostate.edu/people/'],"['https://www.biology.colostate.edu/people/', 'INVALID', 'https://vetmedbiosci.colostate.edu/bms/people/']","['INVALID', 'https://statistics.colostate.edu/people/', 'INVALID', 'https://cmb.colostate.edu/people/']","['INVALID', 'https://vetmedbiosci.colostate.edu/bms/people/']","['INVALID', 'https://ecology.colostate.edu/people/', 'INVALID', 'https://vetmedbiosci.colostate.edu/mip/people/']","['INVALID', 'https://cmb.colostate.edu/people/']","['INVALID', 'https://vetmedbiosci.colostate.edu/mip/people/']",['https://www.bmb.colostate.edu/people/'],"['INVALID', 'https://mcin.colostate.edu/people/', 'INVALID', 'https://vetmedbiosci.colostate.edu/bms/people/']","['INVALID', 'https://vetmedbiosci.colostate.edu/erhs/people/']","['INVALID', 'https://vetmedbiosci.colostate.edu/bms/people/', 'INVALID', 'https://vetmedbiosci.colostate.edu/mip/people/']","['INVALID', 'https://www.cs.colostate.edu/people/']",,"['INVALID', 'https://www.engr.colostate.edu/sbme/directory/']","['INVALID', 'https://www.engr.colostate.edu/cbe/directory/']","['INVALID', 'https://www.engr.colostate.edu/ce/directory/']","['INVALID', 'https://www.engr.colostate.edu/ece/directory/']",,,"['INVALID', 'https://www.engr.colostate.edu/me/directory/']",['https://warnercnr.colostate.edu/geosciences/people/'],['https://www.atmos.colostate.edu/people/'],,,"['INVALID', 'https://publichealth.colostate.edu/directory/']",['https://www.math.colostate.edu/people/'],['https://www.math.colostate.edu/people/'],"['INVALID', 'https://statistics.colostate.edu/people/']","['INVALID', 'https://physics.colostate.edu/people/']","['INVALID', 'https://chem.colostate.edu/people/']","['INVALID', 'https://physics.colostate.edu/people/']","['INVALID', 'https://psychology.colostate.edu/people/']","['INVALID', 'https://www.chhs.colostate.edu/soe/people/']","['INVALID', 'https://psychology.colostate.edu/people/']",['https://anthropology.colostate.edu/people/'],['https://economics.colostate.edu/people/'],"['INVALID', 'https://politicalscience.colostate.edu/people/']","['INVALID', 'https://politicalscience.colostate.edu/people/']",['https://sociology.colostate.edu/people/'],['https://biz.colostate.edu/directory'],"['INVALID', 'https://www.chhs.colostate.edu/soe/people/']","['INVALID', 'https://www.chhs.colostate.edu/soe/people/']","['INVALID', 'https://www.chhs.colostate.edu/soe/people/']","['INVALID', 'https://www.chhs.colostate.edu/soe/people/']","['INVALID', 'https://english.colostate.edu/people/']",['https://languages.colostate.edu/people/'],['https://history.colostate.edu/people/'],['https://philosophy.colostate.edu/people/'],['https://music.colostate.edu/people/'],['https://communicationstudies.colostate.edu/people/'],"['INVALID', 'https://www.chhs.colostate.edu/ssw/people/']"
Columbia University in the City of New York,,['https://e3b.columbia.edu/'],"['INVALID', 'https://www.cuimc.columbia.edu/departments-centers/biochemistry-and-molecular-biophysics']","['INVALID', 'https://biology.columbia.edu/']","['INVALID', 'https://systemsbiology.columbia.edu/', 'https://www.publichealth.columbia.edu/academics/departments/biostatistics']","['INVALID', 'https://www.cuimc.columbia.edu/departments-centers/genetics-development', 'INVALID', 'https://www.cuimc.columbia.edu/departments-centers/pathology-cell-biology']","['https://e3b.columbia.edu/', 'https://www.publichealth.columbia.edu/academics/departments/epidemiology']","['INVALID', 'https://www.cuimc.columbia.edu/departments-centers/genetics-development', 'INVALID', 'https://systemsbiology.columbia.edu/']","['INVALID', 'https://www.cuimc.columbia.edu/departments-centers/microbiology-immunology']","['INVALID', 'https://biology.columbia.edu/']","['INVALID', 'https://www.cuimc.columbia.edu/departments-centers/neuroscience']","['INVALID', 'https://www.cuimc.columbia.edu/departments-centers/pharmacology', 'https://www.publichealth.columbia.edu/academics/departments/environmental-health-sciences']","['INVALID', 'https://www.cuimc.columbia.edu/departments-centers/physiology-cellular-biophysics', 'INVALID', 'https://www.cuimc.columbia.edu/departments-centers/pathology-cell-biology', 'https://www.cancer.columbia.edu/']",['https://www.cs.columbia.edu/'],,"['INVALID', 'https://www.bme.columbia.edu/']","['INVALID', 'https://cheme.columbia.edu/']","['INVALID', 'https://civil.columbia.edu/', 'INVALID', 'https://eee.columbia.edu/']","['INVALID', 'https://www.ee.columbia.edu/']","['INVALID', 'https://ieor.columbia.edu/']","['INVALID', 'https://apam.columbia.edu/materials-science-engineering']","['INVALID', 'https://me.columbia.edu/']","['INVALID', 'https://eesc.columbia.edu/']","['INVALID', 'https://www.ldeo.columbia.edu/']","['INVALID', 'https://www.nursing.columbia.edu/faculty-directory']",,['https://www.publichealth.columbia.edu/people'],"['INVALID', 'https://apam.columbia.edu/']",['https://www.math.columbia.edu/'],"['INVALID', 'https://statistics.columbia.edu/']","['INVALID', 'https://www.astro.columbia.edu/']","['INVALID', 'https://chem.columbia.edu/']","['INVALID', 'https://physics.columbia.edu/']",['https://www.tc.columbia.edu/counseling-and-clinical-psychology/'],['https://www.tc.columbia.edu/counseling-and-clinical-psychology/'],"['INVALID', 'https://psychology.columbia.edu/']","['INVALID', 'https://anthropology.columbia.edu/']",['https://econ.columbia.edu/'],"['INVALID', 'https://polisci.columbia.edu/']","['INVALID', 'https://www.sipa.columbia.edu/faculty-research/faculty-directory']","['INVALID', 'https://sociology.columbia.edu/']","['INVALID', 'https://business.columbia.edu/faculty']",['https://www.tc.columbia.edu/organization-and-leadership/'],['https://www.tc.columbia.edu/education-policy-and-social-analysis/'],"['INVALID', 'https://www.tc.columbia.edu/arts-and-humanities/curriculum-and-teaching/']",['https://www.tc.columbia.edu/human-development/'],"['INVALID', 'https://english.columbia.edu/']","['https://ealac.columbia.edu/', 'INVALID', 'https://laic.columbia.edu/']",['https://history.columbia.edu/'],"['INVALID', 'https://philosophy.columbia.edu/', 'INVALID', 'https://religion.columbia.edu/']","['INVALID', 'https://music.columbia.edu/', 'INVALID', 'https://arts.columbia.edu/theatre']","['INVALID', 'https://journalism.columbia.edu/faculty']","['INVALID', 'https://www.sipa.columbia.edu/faculty-research/faculty-directory', 'INVALID', 'https://socialwork.columbia.edu/faculty-research/faculty-directory/']"
Cornell University,['https://cals.cornell.edu/school-integrative-plant-science/people'],['https://dnr.cals.cornell.edu/people'],"['https://mbg.cornell.edu/people/faculty', 'https://biophysics.cornell.edu/people/field-faculty']","['INVALID', 'https://bbs.cornell.edu/people']","['https://compbio.cornell.edu/people/faculty', 'INVALID', 'https://stat.cornell.edu/people/faculty']","['https://mbg.cornell.edu/people/faculty', 'INVALID', 'https://www.vet.cornell.edu/departments-centers-and-institutes/department-biomedical-sciences/people']","['INVALID', 'https://ecologyandevolution.cornell.edu/people/faculty', 'INVALID', 'https://www.vet.cornell.edu/departments-centers-and-institutes/department-population-medicine-and-diagnostic-sciences/people']",['https://mbg.cornell.edu/people/faculty'],"['https://micro.cornell.edu/people/faculty', 'INVALID', 'https://www.vet.cornell.edu/departments-centers-and-institutes/department-microbiology-and-immunology/people']",['https://mbg.cornell.edu/people/faculty'],"['INVALID', 'https://nbb.cornell.edu/people/faculty', 'INVALID', 'https://neuroscience.cornell.edu/people/field-faculty']","['INVALID', 'https://pharmacology.weill.cornell.edu/faculty', 'INVALID', 'https://toxicology.cornell.edu/people']","['INVALID', 'https://www.vet.cornell.edu/departments-centers-and-institutes/department-biomedical-sciences/people', 'INVALID', 'https://www.vet.cornell.edu/departments-centers-and-institutes/department-molecular-medicine/people']",['https://www.cs.cornell.edu/people/faculty'],['https://www.mae.cornell.edu/mae/people/faculty'],['https://www.bme.cornell.edu/bme/people/faculty'],['https://www.cbe.cornell.edu/cbe/people/faculty'],['https://www.cee.cornell.edu/cee/people/faculty'],['https://www.ece.cornell.edu/ece/people/faculty'],['https://www.orie.cornell.edu/orie/people/faculty'],['https://www.mse.cornell.edu/mse/people/faculty'],['https://www.mae.cornell.edu/mae/people/faculty'],['https://www.eas.cornell.edu/eas/people/faculty'],['https://www.eas.cornell.edu/eas/people/faculty'],,,"['INVALID', 'https://publichealth.cornell.edu/people']","['INVALID', 'https://www.cam.cornell.edu/cam/people/field-faculty']","['INVALID', 'https://math.cornell.edu/people/faculty']","['INVALID', 'https://stat.cornell.edu/people/faculty']","['INVALID', 'https://astro.cornell.edu/people/faculty']","['INVALID', 'https://chemistry.cornell.edu/people/faculty']","['INVALID', 'https://physics.cornell.edu/people/faculty']",,,"['INVALID', 'https://psychology.cornell.edu/people/faculty']","['INVALID', 'https://anthropology.cornell.edu/people/faculty']","['INVALID', 'https://economics.cornell.edu/people/faculty']","['INVALID', 'https://government.cornell.edu/people/faculty']",['https://publicpolicy.cornell.edu/people'],"['INVALID', 'https://sociology.cornell.edu/people/faculty']","['INVALID', 'https://business.cornell.edu/faculty-research/faculty-and-research-directory/']",,,,,"['INVALID', 'https://english.cornell.edu/people/faculty']","['INVALID', 'https://romancestudies.cornell.edu/people/faculty']","['INVALID', 'https://history.cornell.edu/people/faculty']","['INVALID', 'https://philosophy.cornell.edu/people/faculty', 'INVALID', 'https://religiousstudies.cornell.edu/people']","['INVALID', 'https://music.cornell.edu/people/faculty', 'INVALID', 'https://pma.cornell.edu/people/faculty']","['INVALID', 'https://communication.cornell.edu/people/faculty']",['https://publicpolicy.cornell.edu/people']
